"ID_cliente","ID_producto","ID_vendedor","Cod_pedido","Fecha_pedido","Fecha_despacho","Unidades"
"C00016","I003510","V00433","P0042239","10/14/2019","11/2/2019","163"
"C00028","I003550","V00434","P0042240","10/14/2019","10/29/2019","147"
"C00019","I003574","V00442","P0042241","10/15/2019","10/27/2019","118"
"C00016","I003599","V00434","P0042242","10/15/2019","11/8/2019","191"
"C00031","I003573","V00441","P0042243","10/15/2019","10/27/2019","64"
"C00018","I003484","V00435","P0042244","10/15/2019","11/8/2019","146"
"C00018","I003596","V00434","P0042245","10/15/2019","11/8/2019","77"
"C00025","I003553","V00436","P0042246","10/15/2019","11/1/2019","105"
"C00018","I003576","V00437","P0042247","10/15/2019","10/25/2019","56"
"C00020","I003490","V00435","P0042248","10/15/2019","11/8/2019","174"
"C00011","I003616","V00434","P0042249","10/15/2019","10/27/2019","148"
"C00022","I003574","V00439","P0042250","10/15/2019","10/26/2019","64"
"C00025","I003555","V00440","P0042251","10/15/2019","11/4/2019","161"
"C00029","I003485","V00436","P0042252","10/15/2019","11/5/2019","136"
"C00026","I003471","V00437","P0042253","10/15/2019","11/1/2019","188"
"C00030","I003603","V00433","P0042254","10/15/2019","11/3/2019","68"
"C00016","I003582","V00436","P0042255","10/15/2019","11/4/2019","159"
"C00020","I003476","V00439","P0042256","10/15/2019","11/4/2019","79"
"C00029","I003580","V00439","P0042257","10/15/2019","10/31/2019","139"
"C00031","I003484","V00437","P0042258","10/15/2019","11/7/2019","109"
"C00016","I003586","V00433","P0042259","10/16/2019","11/2/2019","121"
"C00030","I003553","V00441","P0042260","10/16/2019","11/9/2019","72"
"C00011","I003562","V00434","P0042261","10/16/2019","10/30/2019","161"
"C00022","I003542","V00440","P0042262","10/16/2019","11/8/2019","101"
"C00023","I003502","V00439","P0042263","10/16/2019","11/10/2019","138"
"C00017","I003556","V00433","P0042264","10/16/2019","10/30/2019","77"
"C00015","I003494","V00438","P0042265","10/16/2019","10/31/2019","98"
"C00017","I003569","V00439","P0042266","10/16/2019","10/30/2019","69"
"C00011","I003524","V00439","P0042267","10/16/2019","11/3/2019","188"
"C00011","I003475","V00437","P0042268","10/16/2019","11/10/2019","132"
"C00011","I003603","V00440","P0042269","10/17/2019","11/9/2019","104"
"C00017","I003473","V00439","P0042270","10/17/2019","10/30/2019","50"
"C00020","I003478","V00434","P0042271","10/17/2019","11/7/2019","200"
"C00016","I003618","V00435","P0042272","10/17/2019","10/27/2019","51"
"C00027","I003529","V00442","P0042273","10/17/2019","10/27/2019","118"
"C00030","I003491","V00432","P0042274","10/17/2019","10/30/2019","169"
"C00017","I003501","V00435","P0042275","10/17/2019","10/31/2019","68"
"C00011","I003603","V00439","P0042276","10/17/2019","11/3/2019","142"
"C00011","I003581","V00437","P0042277","10/17/2019","10/30/2019","183"
"C00020","I003479","V00434","P0042278","10/17/2019","11/6/2019","133"
"C00016","I003617","V00434","P0042279","10/18/2019","11/10/2019","119"
"C00011","I003562","V00441","P0042280","10/18/2019","11/2/2019","195"
"C00018","I003555","V00442","P0042281","10/18/2019","11/4/2019","53"
"C00014","I003474","V00434","P0042282","10/18/2019","10/29/2019","180"
"C00028","I003486","V00433","P0042283","10/18/2019","11/12/2019","57"
"C00013","I003485","V00432","P0042284","10/18/2019","11/7/2019","147"
"C00017","I003594","V00436","P0042285","10/18/2019","11/9/2019","156"
"C00022","I003519","V00435","P0042286","10/18/2019","11/1/2019","191"
"C00015","I003570","V00439","P0042287","10/18/2019","11/2/2019","104"
"C00014","I003543","V00440","P0042288","10/18/2019","10/29/2019","136"
"C00025","I003464","V00441","P0042289","10/18/2019","11/12/2019","105"
"C00030","I003586","V00440","P0042290","10/18/2019","10/28/2019","103"
"C00027","I003509","V00436","P0042291","10/18/2019","10/30/2019","147"
"C00022","I003566","V00435","P0042292","10/18/2019","11/3/2019","95"
"C00012","I003614","V00436","P0042293","10/18/2019","11/4/2019","85"
"C00024","I003562","V00433","P0042294","10/19/2019","10/29/2019","87"
"C00022","I003468","V00441","P0042295","10/19/2019","11/1/2019","145"
"C00031","I003472","V00435","P0042296","10/19/2019","11/3/2019","186"
"C00014","I003498","V00435","P0042297","10/19/2019","11/9/2019","119"
"C00027","I003493","V00437","P0042298","10/19/2019","11/7/2019","51"
"C00024","I003496","V00435","P0042299","10/19/2019","10/29/2019","154"
"C00012","I003551","V00437","P0042300","10/19/2019","11/11/2019","50"
"C00022","I003607","V00441","P0042301","10/19/2019","11/4/2019","77"
"C00030","I003551","V00434","P0042302","10/19/2019","11/7/2019","182"
"C00011","I003553","V00441","P0042303","10/19/2019","10/30/2019","73"
"C00031","I003546","V00436","P0042304","10/19/2019","11/7/2019","138"
"C00020","I003624","V00441","P0042305","10/19/2019","11/6/2019","57"
"C00025","I003617","V00435","P0042306","10/19/2019","11/5/2019","62"
"C00025","I003525","V00434","P0042307","10/19/2019","11/12/2019","78"
"C00023","I003548","V00442","P0042308","10/19/2019","11/7/2019","104"
"C00021","I003579","V00438","P0042309","10/19/2019","11/2/2019","165"
"C00011","I003599","V00436","P0042310","10/20/2019","10/31/2019","96"
"C00029","I003528","V00432","P0042311","10/20/2019","11/5/2019","98"
"C00031","I003539","V00440","P0042312","10/20/2019","11/10/2019","187"
"C00016","I003534","V00438","P0042313","10/20/2019","11/13/2019","73"
"C00029","I003590","V00435","P0042314","10/20/2019","11/8/2019","108"
"C00016","I003605","V00438","P0042315","10/20/2019","11/5/2019","153"
"C00022","I003492","V00435","P0042316","10/20/2019","10/30/2019","177"
"C00019","I003625","V00440","P0042317","10/20/2019","11/7/2019","160"
"C00016","I003489","V00441","P0042318","10/20/2019","11/9/2019","177"
"C00023","I003524","V00435","P0042319","10/20/2019","11/14/2019","169"
"C00022","I003584","V00436","P0042320","10/20/2019","11/12/2019","109"
"C00015","I003580","V00432","P0042321","10/20/2019","11/1/2019","133"
"C00023","I003604","V00438","P0042322","10/20/2019","11/14/2019","173"
"C00016","I003576","V00441","P0042323","10/20/2019","11/10/2019","116"
"C00019","I003544","V00436","P0042324","10/20/2019","10/31/2019","68"
"C00011","I003521","V00439","P0042325","10/20/2019","11/9/2019","62"
"C00013","I003544","V00436","P0042326","10/20/2019","10/31/2019","130"
"C00019","I003538","V00435","P0042327","10/20/2019","11/5/2019","132"
"C00025","I003574","V00432","P0042328","10/20/2019","11/7/2019","113"
"C00021","I003525","V00437","P0042329","10/20/2019","11/10/2019","86"
"C00016","I003576","V00436","P0042330","10/20/2019","10/30/2019","167"
"C00031","I003553","V00432","P0042331","10/20/2019","11/4/2019","81"
"C00014","I003606","V00442","P0042332","10/20/2019","11/12/2019","127"
"C00012","I003505","V00442","P0042333","10/21/2019","11/8/2019","71"
"C00020","I003523","V00437","P0042334","10/21/2019","11/1/2019","56"
"C00029","I003560","V00440","P0042335","10/21/2019","11/9/2019","127"
"C00021","I003514","V00437","P0042336","10/21/2019","11/9/2019","170"
"C00027","I003613","V00434","P0042337","10/21/2019","11/14/2019","112"
"C00019","I003536","V00438","P0042338","10/21/2019","11/6/2019","146"
"C00014","I003573","V00436","P0042339","10/21/2019","11/4/2019","87"
"C00030","I003621","V00433","P0042340","10/21/2019","11/12/2019","88"
"C00026","I003520","V00435","P0042341","10/21/2019","11/1/2019","131"
"C00022","I003592","V00439","P0042342","10/21/2019","11/6/2019","89"
"C00020","I003610","V00441","P0042343","10/22/2019","11/12/2019","108"
"C00014","I003614","V00438","P0042344","10/22/2019","11/5/2019","96"
"C00013","I003588","V00438","P0042345","10/22/2019","11/10/2019","189"
"C00026","I003581","V00435","P0042346","10/22/2019","11/15/2019","131"
"C00020","I003525","V00434","P0042347","10/22/2019","11/6/2019","184"
"C00020","I003522","V00439","P0042348","10/22/2019","11/7/2019","83"
"C00017","I003488","V00441","P0042349","10/23/2019","11/4/2019","124"
"C00019","I003469","V00434","P0042350","10/23/2019","11/6/2019","86"
"C00025","I003555","V00433","P0042351","10/23/2019","11/15/2019","174"
"C00024","I003626","V00441","P0042352","10/23/2019","11/15/2019","84"
"C00024","I003509","V00433","P0042353","10/23/2019","11/5/2019","106"
"C00021","I003469","V00442","P0042354","10/23/2019","11/6/2019","99"
"C00026","I003535","V00432","P0042355","10/23/2019","11/12/2019","50"
"C00025","I003567","V00435","P0042356","10/23/2019","11/7/2019","130"
"C00011","I003597","V00432","P0042357","10/23/2019","11/12/2019","119"
"C00025","I003497","V00441","P0042358","10/23/2019","11/17/2019","62"
"C00022","I003565","V00433","P0042359","10/23/2019","11/11/2019","52"
"C00030","I003480","V00439","P0042360","10/23/2019","11/8/2019","100"
"C00017","I003530","V00432","P0042361","10/23/2019","11/10/2019","199"
"C00011","I003464","V00436","P0042362","10/23/2019","11/16/2019","66"
"C00020","I003528","V00433","P0042363","10/23/2019","11/10/2019","178"
"C00011","I003485","V00433","P0042364","10/23/2019","11/16/2019","118"
"C00014","I003509","V00435","P0042365","10/24/2019","11/3/2019","179"
"C00021","I003513","V00439","P0042366","10/24/2019","11/3/2019","143"
"C00012","I003602","V00435","P0042367","10/24/2019","11/7/2019","57"
"C00012","I003602","V00435","P0042368","10/24/2019","11/12/2019","56"
"C00027","I003556","V00432","P0042369","10/24/2019","11/9/2019","142"
"C00014","I003462","V00435","P0042370","10/24/2019","11/7/2019","51"
"C00028","I003589","V00432","P0042371","10/24/2019","11/17/2019","175"
"C00023","I003468","V00435","P0042372","10/24/2019","11/18/2019","82"
"C00026","I003515","V00442","P0042373","10/24/2019","11/8/2019","165"
"C00025","I003545","V00439","P0042374","10/24/2019","11/4/2019","86"
"C00016","I003526","V00438","P0042375","10/24/2019","11/9/2019","54"
"C00017","I003558","V00440","P0042376","10/24/2019","11/10/2019","200"
"C00012","I003571","V00435","P0042377","10/24/2019","11/16/2019","64"
"C00027","I003554","V00434","P0042378","10/25/2019","11/8/2019","148"
"C00013","I003471","V00432","P0042379","10/25/2019","11/4/2019","176"
"C00020","I003558","V00442","P0042380","10/25/2019","11/14/2019","58"
"C00022","I003497","V00432","P0042381","10/25/2019","11/8/2019","63"
"C00013","I003621","V00441","P0042382","10/25/2019","11/6/2019","169"
"C00027","I003493","V00433","P0042383","10/25/2019","11/15/2019","79"
"C00013","I003505","V00441","P0042384","10/25/2019","11/4/2019","114"
"C00025","I003610","V00434","P0042385","10/25/2019","11/11/2019","109"
"C00011","I003619","V00442","P0042386","10/25/2019","11/11/2019","122"
"C00016","I003509","V00432","P0042387","10/26/2019","11/10/2019","160"
"C00014","I003587","V00438","P0042388","10/26/2019","11/5/2019","174"
"C00024","I003590","V00438","P0042389","10/26/2019","11/19/2019","161"
"C00023","I003553","V00441","P0042390","10/26/2019","11/9/2019","56"
"C00028","I003497","V00435","P0042391","10/26/2019","11/6/2019","143"
"C00028","I003613","V00440","P0042392","10/26/2019","11/20/2019","60"
"C00019","I003613","V00434","P0042393","10/26/2019","11/11/2019","54"
"C00020","I003612","V00435","P0042394","10/26/2019","11/8/2019","79"
"C00013","I003514","V00432","P0042395","10/26/2019","11/13/2019","168"
"C00029","I003511","V00432","P0042396","10/26/2019","11/11/2019","54"
"C00026","I003560","V00435","P0042397","10/26/2019","11/5/2019","104"
"C00027","I003566","V00432","P0042398","10/27/2019","11/7/2019","61"
"C00017","I003479","V00432","P0042399","10/27/2019","11/7/2019","164"
"C00030","I003502","V00437","P0042400","10/27/2019","11/21/2019","52"
"C00020","I003560","V00434","P0042401","10/27/2019","11/18/2019","137"
"C00016","I003526","V00439","P0042402","10/27/2019","11/17/2019","135"
"C00024","I003607","V00439","P0042403","10/27/2019","11/12/2019","189"
"C00017","I003620","V00438","P0042404","10/27/2019","11/20/2019","170"
"C00028","I003468","V00432","P0042405","10/27/2019","11/19/2019","97"
"C00028","I003620","V00432","P0042406","10/27/2019","11/11/2019","193"
"C00026","I003563","V00442","P0042407","10/27/2019","11/12/2019","176"
"C00013","I003504","V00438","P0042408","10/27/2019","11/10/2019","181"
"C00018","I003548","V00441","P0042409","10/27/2019","11/18/2019","102"
"C00013","I003528","V00436","P0042410","10/27/2019","11/19/2019","111"
"C00015","I003538","V00433","P0042411","10/27/2019","11/13/2019","143"
"C00015","I003616","V00437","P0042412","10/28/2019","11/15/2019","154"
"C00019","I003487","V00434","P0042413","10/28/2019","11/20/2019","176"
"C00028","I003607","V00440","P0042414","10/28/2019","11/8/2019","117"
"C00024","I003535","V00435","P0042415","10/28/2019","11/13/2019","114"
"C00012","I003618","V00435","P0042416","10/28/2019","11/22/2019","80"
"C00013","I003627","V00441","P0042417","10/28/2019","11/12/2019","85"
"C00023","I003485","V00441","P0042418","10/28/2019","11/15/2019","94"
"C00027","I003554","V00439","P0042419","10/28/2019","11/21/2019","80"
"C00023","I003520","V00438","P0042420","10/28/2019","11/8/2019","100"
"C00014","I003528","V00439","P0042421","10/28/2019","11/7/2019","97"
"C00030","I003479","V00438","P0042422","10/28/2019","11/8/2019","101"
"C00022","I003558","V00432","P0042423","10/28/2019","11/11/2019","135"
"C00011","I003487","V00432","P0042424","10/28/2019","11/11/2019","50"
"C00032","I003535","V00435","P0042425","10/28/2019","11/7/2019","57"
"C00017","I003486","V00441","P0042426","10/28/2019","11/14/2019","53"
"C00014","I003609","V00434","P0042427","10/28/2019","11/17/2019","107"
"C00028","I003621","V00438","P0042428","10/28/2019","11/17/2019","176"
"C00015","I003612","V00440","P0042429","10/28/2019","11/14/2019","123"
"C00027","I003565","V00436","P0042430","10/28/2019","11/20/2019","75"
"C00012","I003484","V00436","P0042431","10/29/2019","11/10/2019","151"
"C00024","I003469","V00440","P0042432","10/29/2019","11/14/2019","75"
"C00023","I003513","V00434","P0042433","10/29/2019","11/9/2019","179"
"C00014","I003620","V00436","P0042434","10/29/2019","11/18/2019","130"
"C00022","I003617","V00439","P0042435","10/29/2019","11/17/2019","80"
"C00013","I003521","V00434","P0042436","10/29/2019","11/12/2019","115"
"C00015","I003561","V00435","P0042437","10/29/2019","11/8/2019","167"
"C00012","I003583","V00434","P0042438","10/29/2019","11/16/2019","64"
"C00013","I003540","V00434","P0042439","10/29/2019","11/10/2019","83"
"C00012","I003583","V00440","P0042440","10/30/2019","11/21/2019","116"
"C00013","I003477","V00436","P0042441","10/30/2019","11/14/2019","114"
"C00024","I003567","V00432","P0042442","10/30/2019","11/23/2019","166"
"C00014","I003602","V00432","P0042443","10/30/2019","11/21/2019","98"
"C00017","I003487","V00437","P0042444","10/30/2019","11/24/2019","110"
"C00016","I003595","V00436","P0042445","10/30/2019","11/21/2019","109"
"C00028","I003509","V00432","P0042446","10/30/2019","11/14/2019","145"
"C00013","I003469","V00440","P0042447","10/30/2019","11/9/2019","150"
"C00019","I003540","V00440","P0042448","10/30/2019","11/22/2019","162"
"C00029","I003574","V00442","P0042449","10/31/2019","11/23/2019","51"
"C00028","I003553","V00433","P0042450","10/31/2019","11/21/2019","100"
"C00032","I003503","V00435","P0042451","10/31/2019","11/11/2019","182"
"C00029","I003479","V00438","P0042452","10/31/2019","11/16/2019","133"
"C00017","I003561","V00440","P0042453","10/31/2019","11/18/2019","61"
"C00030","I003570","V00434","P0042454","10/31/2019","11/17/2019","135"
"C00011","I003616","V00440","P0042455","10/31/2019","11/21/2019","148"
"C00013","I003495","V00435","P0042456","10/31/2019","11/23/2019","170"
"C00026","I003622","V00432","P0042457","10/31/2019","11/25/2019","195"
"C00024","I003625","V00435","P0042458","11/1/2019","11/14/2019","148"
"C00019","I003512","V00438","P0042459","11/1/2019","11/18/2019","108"
"C00013","I003565","V00441","P0042460","11/1/2019","11/14/2019","61"
"C00029","I003609","V00440","P0042461","11/1/2019","11/18/2019","72"
"C00016","I003616","V00440","P0042462","11/1/2019","11/24/2019","158"
"C00030","I003474","V00435","P0042463","11/1/2019","11/26/2019","116"
"C00016","I003467","V00439","P0042464","11/1/2019","11/22/2019","77"
"C00023","I003619","V00438","P0042465","11/1/2019","11/17/2019","61"
"C00014","I003611","V00439","P0042466","11/1/2019","11/17/2019","55"
"C00022","I003584","V00438","P0042467","11/1/2019","11/13/2019","197"
"C00018","I003501","V00434","P0042468","11/1/2019","11/14/2019","133"
"C00021","I003615","V00434","P0042469","11/1/2019","11/16/2019","189"
"C00030","I003571","V00432","P0042470","11/1/2019","11/26/2019","74"
"C00013","I003587","V00432","P0042471","11/2/2019","11/18/2019","129"
"C00029","I003504","V00440","P0042472","11/2/2019","11/23/2019","145"
"C00012","I003575","V00436","P0042473","11/2/2019","11/14/2019","59"
"C00016","I003524","V00440","P0042474","11/2/2019","11/12/2019","100"
"C00027","I003576","V00442","P0042475","11/2/2019","11/20/2019","192"
"C00021","I003580","V00440","P0042476","11/2/2019","11/26/2019","81"
"C00012","I003478","V00437","P0042477","11/2/2019","11/26/2019","115"
"C00020","I003517","V00438","P0042478","11/2/2019","11/20/2019","175"
"C00013","I003588","V00435","P0042479","11/2/2019","11/24/2019","196"
"C00013","I003505","V00432","P0042480","11/2/2019","11/27/2019","72"
"C00029","I003493","V00435","P0042481","11/2/2019","11/23/2019","193"
"C00013","I003555","V00442","P0042482","11/2/2019","11/15/2019","161"
"C00023","I003484","V00442","P0042483","11/2/2019","11/16/2019","126"
"C00028","I003611","V00439","P0042484","11/2/2019","11/16/2019","118"
"C00013","I003619","V00434","P0042485","11/2/2019","11/23/2019","187"
"C00030","I003480","V00437","P0042486","11/2/2019","11/13/2019","70"
